Lemma;ID;Eng Gloss;POS;Level;Word source;Ex. ID;Form ;Analysis;Example Sentence;Translation;Reference;Topic(s)
атмосфера;2877;_;N.Fem.Inan;B1;LM;3;атмосферы;Gen.Sing;_;_;_;_
атомный;2878;_;A;B1;LM;1;атомных;Gen.Plur;_;_;_;_
атомный;2879;_;A;B1;LM;2;атомной;Gen.Fem.Sing;_;_;_;_
атомный;2880;_;A;B1;LM;3;атомного;Gen.Neut.Sing;_;_;_;_
афиша;2881;_;N.Fem.Inan;B1;LM;1;афиша;Nom.Sing;_;_;_;_
афиша;2882;_;N.Fem.Inan;B1;LM;2;афиши;Acc.Plur;_;_;_;_
афиша;2883;_;N.Fem.Inan;B1;LM;3;афише;Loc.Sing;_;_;_;_
балерина;2884;_;N.Fem.Anim;B1;LM;1;балериной;Ins.Sing;_;_;_;_
балкон;2885;_;N.Masc.Inan;B1;MiP, LM, МН;1;балкона;Gen.Sing;_;_;_;_
балкон;2886;_;N.Masc.Inan;B1;MiP, LM, МН;2;балконе;Loc.Sing;_;_;_;_
балкон;2887;_;N.Masc.Inan;B1;MiP, LM, МН;3;балконов;Gen.Plur;_;_;_;_
банан;2888;_;N.Masc.Inan;B1;Golosa, MiP, LM, МН, Поехали;1;бананы;Nom.Plur;_;_;_;_
банан;2889;_;N.Masc.Inan;B1;Golosa, MiP, LM, МН, Поехали;2;бананами;Ins.Plur;_;_;_;_
банан;2890;_;N.Masc.Inan;B1;Golosa, MiP, LM, МН, Поехали;3;банан;Acc.Sing;_;_;_;_
банка;2891;_;N.Fem.Inan;B1;LM;1;банку;Acc.Sing;_;_;_;_
банка;2892;_;N.Fem.Inan;B1;LM;2;банки;Gen.Sing;_;_;_;_
банка;2893;_;N.Fem.Inan;B1;LM;3;банок;Gen.Plur;_;_;_;_
баскетболист;2894;_;N.Masc.Anim;B1;LM;1;баскетболисты;Nom.Plur;_;_;_;_
баскетболист;2895;_;N.Masc.Anim;B1;LM;2;баскетболистов;Gen.Plur;_;_;_;_
башня;2896;_;N.Fem.Inan;B1;LM, МН;1;башня;Nom.Sing;_;_;_;_
башня;2897;_;N.Fem.Inan;B1;LM, МН;2;башни;Gen.Sing;_;_;_;_
башня;2898;_;N.Fem.Inan;B1;LM, МН;3;башне;Loc.Sing;_;_;_;_
бензин;2899;_;N.Masc.Inan;B1;Golosa, LM;1;бензина;Gen.Sing;_;_;_;_
бензин;2900;_;N.Masc.Inan;B1;Golosa, LM;2;бензин;Nom.Sing;_;_;_;_
береза;2901;_;N.Fem.Inan;B1;LM;1;берёза;Nom.Sing;_;_;_;_
береза;2902;_;N.Fem.Inan;B1;LM;2;берёз;Gen.Plur;_;_;_;_
береза;2903;_;N.Fem.Inan;B1;LM;3;берёзы;Nom.Plur;_;_;_;_
беседа;2904;_;N.Fem.Inan;B1;LM;1;беседы;Gen.Sing;_;_;_;_
беседа;2905;_;N.Fem.Inan;B1;LM;2;беседу;Acc.Sing;_;_;_;_
беседа;2906;_;N.Fem.Inan;B1;LM;3;беседа;Nom.Sing;_;_;_;_
беспокоиться;2907;_;V;B1;LM;1;беспокойтесь;Imper.Plur.2;_;_;_;_
беспокоиться;2908;_;V;B1;LM;2;беспокоился;Masc.Sing.Past;_;_;_;_
беспокоиться;2909;_;V;B1;LM;3;беспокоятся;Plur.3.Pres/Fut;_;_;_;_
библиотекарь;2910;_;N.Masc.Anim;B1;Golosa, LM;1;библиотекари;Nom.Plur;_;_;_;_
библиотекарь;2911;_;N.Masc.Anim;B1;Golosa, LM;2;библиотекарем;Ins.Sing;_;_;_;_
библиотекарь;2912;_;N.Masc.Anim;B1;Golosa, LM;3;библиотекарей;Gen.Plur;_;_;_;_
бланк;2913;_;N.Masc.Inan;B1;LM;1;бланков;Gen.Plur;_;_;_;_
бланк;2914;_;N.Masc.Inan;B1;LM;2;бланки;Acc.Plur;_;_;_;_
бланк;2915;_;N.Masc.Inan;B1;LM;3;бланках;Loc.Plur;_;_;_;_
бледный;2916;_;A;B1;LM;1;бледный;Nom.Masc.Sing;_;_;_;_
бледный;2917;_;A;B1;LM;2;бледные;Nom.Plur;_;_;_;_
бледный;2918;_;A;B1;LM;3;бледная;Nom.Fem.Sing;_;_;_;_
фонетика;2919;_;N.Fem.Inan;B1;Golosa, LM;1;фонетики;Gen.Sing;_;_;_;_
фонетика;2920;_;N.Fem.Inan;B1;Golosa, LM;2;фонетике;Loc.Sing;_;_;_;_
москва;2921;_;N.Fem.Inan;B1;Golosa, LM;1;москву;Acc.Sing;_;_;_;_
москва;2922;_;N.Fem.Inan;B1;Golosa, LM;2;москва;Nom.Sing;_;_;_;_
москва;2923;_;N.Fem.Inan;B1;Golosa, LM;3;москвы;Gen.Sing;_;_;_;_
близкий;2924;_;A;B1;Golosa, LM;1;ближе;Comp;_;_;_;_
близкий;2925;_;A;B1;Golosa, LM;2;близка;Fem.Sing;_;_;_;_
близкий;2926;_;A;B1;Golosa, LM;3;близкие;Nom.Plur;_;_;_;_
блюдо;2927;_;N.Neut.Inan;B1;Golosa, LM, МН;1;блюдо;Nom.Sing;_;_;_;_
блюдо;2928;_;N.Neut.Inan;B1;Golosa, LM, МН;2;блюда;Acc.Plur;_;_;_;_
блюдо;2929;_;N.Neut.Inan;B1;Golosa, LM, МН;3;блюде;Loc.Sing;_;_;_;_
богатство;2930;_;N.Neut.Inan;B1;LM;1;богатства;Gen.Sing;_;_;_;_
богатство;2931;_;N.Neut.Inan;B1;LM;2;богатство;Nom.Sing;_;_;_;_
богатство;2932;_;N.Neut.Inan;B1;LM;3;богатствами;Ins.Plur;_;_;_;_
бой;2933;_;N.Masc.Anim;B1;LM;1;бой;Nom.Sing;_;_;_;_
бой;2934;_;N.Masc.Inan;B1;LM;2;боя;Gen.Sing;_;_;_;_
бой;2935;_;N.Masc.Inan;B1;LM;3;бою;Loc.Sing;_;_;_;_
болезнь;2936;_;N.Fem.Inan;B1;Golosa, LM;1;болезнь;Nom.Sing;_;_;_;_
болезнь;2937;_;N.Fem.Inan;B1;Golosa, LM;2;болезни;Gen.Sing;_;_;_;_
болезнь;2938;_;N.Fem.Inan;B1;Golosa, LM;3;болезней;Gen.Plur;_;_;_;_
болельщик;2939;_;N.Masc.Anim;B1;LM;1;болельщиков;Gen.Plur;_;_;_;_
болельщик;2940;_;N.Masc.Anim;B1;LM;2;болельщики;Nom.Plur;_;_;_;_
болельщик;2941;_;N.Masc.Anim;B1;LM;3;болельщик;Nom.Sing;_;_;_;_
болеть;2942;_;V;B1;Golosa, MiP, LM, МН;1;болит;Sing.3.Pres/Fut;_;_;_;_
болеть;2943;_;V;B1;Golosa, MiP, LM, МН;2;болел;Masc.Sing.Past;_;_;_;_
болеть;2944;_;V;B1;Golosa, MiP, LM, МН;3;болеть;Inf;_;_;_;_
большинство;2945;_;N.Neut.Inan;B1;LM, Поехали;1;большинство;Nom.Sing;_;_;_;_
большинство;2946;_;N.Neut.Inan;B1;LM, Поехали;2;большинства;Gen.Sing;_;_;_;_
большинство;2947;_;N.Neut.Inan;B1;LM, Поехали;3;большинстве;Loc.Sing;_;_;_;_
борода;2948;_;N.Fem.Inan;B1;LM;1;бородой;Ins.Sing;_;_;_;_
борода;2949;_;N.Fem.Inan;B1;LM;2;борода;Nom.Sing;_;_;_;_
борода;2950;_;N.Fem.Inan;B1;LM;3;бороду;Acc.Sing;_;_;_;_
бороться;2951;_;V;B1;LM;1;бороться;Inf;_;_;_;_
бороться;2952;_;V;B1;LM;2;боролись;Plur.Past;_;_;_;_
бороться;2953;_;V;B1;LM;3;борется;Sing.3.Pres/Fut;_;_;_;_
борщ;2954;_;N.Masc.Inan;B1;Golosa, MiP, LM, МН;1;борща;Gen.Sing;_;_;_;_
борщ;2955;_;N.Masc.Inan;B1;Golosa, MiP, LM, МН;2;борщ;Acc.Sing;_;_;_;_
борьба;2956;_;N.Fem.Inan;B1;LM;1;борьбы;Gen.Sing;_;_;_;_
борьба;2957;_;N.Fem.Inan;B1;LM;2;борьба;Nom.Sing;_;_;_;_
борьба;2958;_;N.Fem.Inan;B1;LM;3;борьбе;Dat.Sing;_;_;_;_
ботинок;2959;_;N.Masc.Inan;B1;LM;1;ботинках;Loc.Plur;_;_;_;_
ботинок;2960;_;N.Masc.Inan;B1;LM;2;ботинки;Acc.Plur;_;_;_;_
ботинок;2961;_;N.Masc.Inan;B1;LM;3;ботинок;Gen.Plur;_;_;_;_
бояться;2962;_;V;B1;Golosa, LM, МН;1;боюсь;Sing.1.Pres/Fut;_;_;_;_
бояться;2963;_;V;B1;Golosa, LM, МН;2;боятся;Plur.3.Pres/Fut;_;_;_;_
бояться;2964;_;V;B1;Golosa, LM, МН;3;боится;Sing.3.Pres/Fut;_;_;_;_
футбольный;2965;_;A;B1;Golosa, LM;1;футбольный;Nom.Masc.Sing;_;_;_;_
футбольный;2966;_;A;B1;Golosa, LM;2;футбольных;Gen.Plur;_;_;_;_
футбольный;2967;_;A;B1;Golosa, LM;3;футбольной;Gen.Fem.Sing;_;_;_;_
бриться;2968;_;V;B1;LM;1;бриться;Inf;_;_;_;_
бриться;2969;_;V;B1;LM;2;брился;Masc.Sing.Past;_;_;_;_
бриться;2970;_;V;B1;LM;3;бреются;Plur.3.Pres/Fut;_;_;_;_
бросать;2971;_;V;B1;LM;1;бросает;Sing.3.Pres/Fut;_;_;_;_
бросать;2972;_;V;B1;LM;2;бросают;Plur.3.Pres/Fut;_;_;_;_
бросать;2973;_;V;B1;LM;3;бросали;Plur.Past;_;_;_;_
брюки;2974;_;N.Inan;B1;Golosa, LM, МН, Поехали;1;брюки;Nom.Plur;_;_;_;_
брюки;2975;_;N.Fem.Inan;B1;Golosa, LM, МН, Поехали;2;брюках;Loc.Plur;_;_;_;_
брюки;2976;_;N.Inan;B1;Golosa, LM, МН, Поехали;3;брюк;Gen.Plur;_;_;_;_
буфет;2977;_;N.Masc.Inan;B1;Golosa, LM, МН;1;буфета;Gen.Sing;_;_;_;_
буфет;2978;_;N.Masc.Inan;B1;Golosa, LM, МН;2;буфете;Loc.Sing;_;_;_;_
буфет;2979;_;N.Masc.Inan;B1;Golosa, LM, МН;3;буфет;Nom.Sing;_;_;_;_
колледж;2980;_;N.Masc.Inan;B1;Golosa, LM;1;колледже;Loc.Sing;_;_;_;_
колледж;2981;_;N.Masc.Inan;B1;Golosa, LM;2;колледж;Nom.Sing;_;_;_;_
бывший;2982;_;A;B1;LM, МН;1;бывший;Nom.Masc.Sing;_;_;_;_
бывший;2983;_;A;B1;LM, МН;2;бывшие;Nom.Plur;_;_;_;_
бывший;2984;_;A;B1;LM, МН;3;бывшего;Gen.Masc.Sing;_;_;_;_
ваза;2985;_;N.Fem.Inan;B1;MiP, LM;1;вазе;Loc.Sing;_;_;_;_
ваза;2986;_;N.Fem.Inan;B1;MiP, LM;2;вазы;Nom.Plur;_;_;_;_
ваза;2987;_;N.Fem.Inan;B1;MiP, LM;3;вазу;Acc.Sing;_;_;_;_
ванная;2988;_;N.Fem.Inan;B1;Golosa, MiP, LM, МН;1;ванную;Acc.Sing;_;_;_;_
ванная;2989;_;N.Fem.Inan;B1;Golosa, MiP, LM, МН;2;ванной;Loc.Sing;_;_;_;_
ванная;2990;_;N.Fem.Inan;B1;Golosa, MiP, LM, МН;3;ванная;Nom.Sing;_;_;_;_
вежливый;2991;_;A;B1;LM, МН;1;вежливый;Nom.Masc.Sing;_;_;_;_
вежливый;2992;_;A;B1;LM, МН;2;вежливой;Ins.Fem.Sing;_;_;_;_
вежливый;2993;_;A;B1;LM, МН;3;вежливое;Inan.Acc.Neut.Sing;_;_;_;_
велосипед;2994;_;N.Masc.Inan;B1;Golosa, LM;1;велосипед;Acc.Sing;_;_;_;_
велосипед;2995;_;N.Masc.Inan;B1;Golosa, LM;2;велосипеде;Loc.Sing;_;_;_;_
велосипед;2996;_;N.Masc.Inan;B1;Golosa, LM;3;велосипеда;Gen.Sing;_;_;_;_
верный;2997;_;A;B1;LM;1;верно;Neut.Sing;_;_;_;_
верный;2998;_;A;B1;LM;2;верные;Nom.Plur;_;_;_;_
верный;2999;_;A;B1;LM;3;верный;Nom.Masc.Sing;_;_;_;_
верхний;3000;_;A;B1;LM;1;верхней;Loc.Fem.Sing;_;_;_;_
верхний;3001;_;A;B1;LM;2;верхнюю;Acc.Fem.Sing;_;_;_;_
верхний;3002;_;A;B1;LM;3;верхняя;Nom.Fem.Sing;_;_;_;_
вечерний;3003;_;A;B1;LM, МН;1;вечернего;Gen.Masc.Sing;_;_;_;_
вечерний;3004;_;A;B1;LM, МН;2;вечерних;Loc.Plur;_;_;_;_
вечерний;3005;_;A;B1;LM, МН;3;вечерний;Inan.Acc.Masc.Sing;_;_;_;_
вешать;3006;_;V;B1;LM;1;вешать;Inf;_;_;_;_
вешать;3007;_;V;B1;LM;2;вешают;Plur.3.Pres/Fut;_;_;_;_
вешать;3008;_;V;B1;LM;3;вешаю;Sing.1.Pres/Fut;_;_;_;_
взгляд;3009;_;N.Masc.Inan;B1;LM, Кс;1;взгляд;Acc.Sing;_;_;_;_
взгляд;3010;_;N.Masc.Inan;B1;LM, Кс;2;взглядом;Ins.Sing;_;_;_;_
взгляд;3011;_;N.Masc.Inan;B1;LM, Кс;3;взглядов;Gen.Plur;_;_;_;_
взрослый;3012;_;N.Masc.Anim;B1;Golosa, LM, МН;1;взрослых;Gen.Plur;_;_;_;_
взрослый;3013;_;N.Masc.Anim;B1;Golosa, LM, МН;2;взрослые;Nom.Plur;_;_;_;_
взрослый;3014;_;A;B1;Golosa, LM, МН;3;взрослый;Nom.Masc.Sing;_;_;_;_
визитный;3015;_;A;B1;LM;1;визитные;Nom.Plur;_;_;_;_
визитный;3016;_;A;B1;LM;2;визитной;Ins.Fem.Sing;_;_;_;_
визитный;3017;_;A;B1;LM;3;визитная;Nom.Fem.Sing;_;_;_;_
виноград;3018;_;N.Masc.Inan;B1;Golosa, LM, МН, Поехали;1;винограда;Gen.Sing;_;_;_;_
виноград;3019;_;N.Masc.Inan;B1;Golosa, LM, МН, Поехали;2;виноград;Acc.Sing;_;_;_;_
виноград;3020;_;N.Masc.Inan;B1;Golosa, LM, МН, Поехали;3;виноградом;Ins.Sing;_;_;_;_
воевать;3021;_;V;B1;LM;1;воевать;Inf;_;_;_;_
воевать;3022;_;V;B1;LM;2;воюют;Plur.3.Pres/Fut;_;_;_;_
воевать;3023;_;V;B1;LM;3;воюет;Sing.3.Pres/Fut;_;_;_;_
военный;3024;_;A;B1;LM;1;военных;Gen.Plur;_;_;_;_
военный;3025;_;A;B1;LM;2;военной;Gen.Fem.Sing;_;_;_;_
военный;3026;_;N.Masc.Anim;B1;LM;3;военные;Nom.Plur;_;_;_;_
возвращать;3027;_;V;B1;LM;1;возвращают;Plur.3.Pres/Fut;_;_;_;_
возвращать;3028;_;V;B1;LM;2;возвращает;Sing.3.Pres/Fut;_;_;_;_
возвращать;3029;_;V;B1;LM;3;возвращать;Inf;_;_;_;_
волейболист;3030;_;N.Masc.Anim;B1;LM;1;волейболистов;Gen.Plur;_;_;_;_
волейболист;3031;_;N.Masc.Anim;B1;LM;2;волейболиста;Gen.Sing;_;_;_;_
волк;3032;_;N.Masc.Anim;B1;LM;1;волк;Nom.Sing;_;_;_;_
волк;3033;_;N.Masc.Anim;B1;LM;2;волки;Nom.Plur;_;_;_;_
волк;3034;_;N.Masc.Anim;B1;LM;3;волков;Acc.Plur;_;_;_;_
воспитание;3035;_;N.Neut.Inan;B1;LM;1;воспитания;Gen.Sing;_;_;_;_
воспитание;3036;_;N.Neut.Inan;B1;LM;2;воспитание;Nom.Sing;_;_;_;_
воспитание;3037;_;N.Neut.Inan;B1;LM;3;воспитании;Loc.Sing;_;_;_;_
воспитывать;3038;_;V;B1;LM;1;воспитывать;Inf;_;_;_;_
воспитывать;3039;_;V;B1;LM;2;воспитывают;Plur.3.Pres/Fut;_;_;_;_
воспитывать;3040;_;V;B1;LM;3;воспитывали;Plur.Past;_;_;_;_
воспоминание;3041;_;N.Neut.Inan;B1;LM;1;воспоминания;Acc.Plur;_;_;_;_
воспоминание;3042;_;N.Neut.Inan;B1;LM;2;воспоминаний;Gen.Plur;_;_;_;_
воспоминание;3043;_;N.Neut.Inan;B1;LM;3;воспоминание;Nom.Sing;_;_;_;_
впечатление;3044;_;N.Neut.Inan;B1;Golosa, LM;1;впечатление;Nom.Sing;_;_;_;_
впечатление;3045;_;N.Neut.Inan;B1;Golosa, LM;2;впечатления;Nom.Plur;_;_;_;_
впечатление;3046;_;N.Neut.Inan;B1;Golosa, LM;3;впечатлений;Gen.Plur;_;_;_;_
вредный;3047;_;A;B1;LM;1;вредных;Gen.Plur;_;_;_;_
вредный;3048;_;A;B1;LM;2;вредна;Fem.Sing;_;_;_;_
вредный;3049;_;A;B1;LM;3;вреднее;Comp;_;_;_;_
выезжать;3050;_;V;B1;Golosa, LM;1;выезжать;Inf;_;_;_;_
выезжать;3051;_;A;B1;Golosa, LM;2;выезжающих;Gen.Plur;_;_;_;_
выезжать;3052;_;V;B1;Golosa, LM;3;выезжает;Sing.3.Pres/Fut;_;_;_;_
выздоравливать;3053;_;V;B1;LM;1;выздоравливать;Inf;_;_;_;_
выздоравливать;3054;_;V;B1;LM;2;выздоравливали;Plur.Past;_;_;_;_
выздоравливать;3055;_;V;B1;LM;3;выздоравливай;Imper.Sing.2;_;_;_;_
вызов;3056;_;N.Masc.Inan;B1;LM;1;вызову;Dat.Sing;_;_;_;_
вызов;3057;_;N.Masc.Inan;B1;LM;2;вызов;Acc.Sing;_;_;_;_
вызов;3058;_;N.Masc.Inan;B1;LM;3;вызовы;Acc.Plur;_;_;_;_
вызывать;3059;_;V;B1;Golosa, LM;1;вызывает;Sing.3.Pres/Fut;_;_;_;_
вызывать;3060;_;V;B1;Golosa, LM;2;вызывают;Plur.3.Pres/Fut;_;_;_;_
вызывать;3061;_;V;B1;Golosa, LM;3;вызывать;Inf;_;_;_;_
выигрывать;3062;_;V;B1;Golosa, LM;1;выигрывают;Plur.3.Pres/Fut;_;_;_;_
выигрывать;3063;_;V;B1;Golosa, LM;2;выигрывали;Plur.Past;_;_;_;_
выигрывать;3064;_;V;B1;Golosa, LM;3;выигрывал;Masc.Sing.Past;_;_;_;_
вылечивать;3065;_;V;B1;LM;1;вылечивают;Plur.3.Pres/Fut;_;_;_;_
вылечивать;3066;_;V;B1;LM;2;выле-е-е-чивают;Plur.3.Pres/Fut;_;_;_;_
выполнять;3067;_;V;B1;LM;1;выполняет;Sing.3.Pres/Fut;_;_;_;_
выполнять;3068;_;V;B1;LM;2;выполнять;Inf;_;_;_;_
выполнять;3069;_;V;B1;LM;3;выполняют;Plur.3.Pres/Fut;_;_;_;_
выражать;3070;_;V;B1;LM;1;выражает;Sing.3.Pres/Fut;_;_;_;_
выражать;3071;_;V;B1;LM;2;выражать;Inf;_;_;_;_
выражать;3072;_;V;B1;LM;3;выражают;Plur.3.Pres/Fut;_;_;_;_
выступление;3073;_;N.Neut.Inan;B1;LM;1;выступления;Gen.Sing;_;_;_;_
выступление;3074;_;N.Neut.Inan;B1;LM;2;выступление;Nom.Sing;_;_;_;_
выступление;3075;_;N.Neut.Inan;B1;LM;3;выступлений;Gen.Plur;_;_;_;_
газ;3076;_;N.Masc.Inan;B1;Golosa, LM;1;газа;Gen.Sing;_;_;_;_
газ;3077;_;N.Masc.Inan;B1;Golosa, LM;2;газ;Acc.Sing;_;_;_;_
газ;3078;_;N.Masc.Inan;B1;Golosa, LM;3;газом;Ins.Sing;_;_;_;_
галстук;3079;_;N.Masc.Inan;B1;Golosa, LM, Поехали;1;галстук;Acc.Sing;_;_;_;_
галстук;3080;_;N.Masc.Inan;B1;Golosa, LM, Поехали;2;галстуком;Ins.Sing;_;_;_;_
галстук;3081;_;N.Masc.Inan;B1;Golosa, LM, Поехали;3;галстука;Gen.Sing;_;_;_;_
гараж;3082;_;N.Masc.Inan;B1;Golosa, LM;1;гараже;Loc.Sing;_;_;_;_
гараж;3083;_;N.Masc.Inan;B1;Golosa, LM;2;гаражей;Gen.Plur;_;_;_;_
гараж;3084;_;N.Masc.Inan;B1;Golosa, LM;3;гаражи;Acc.Plur;_;_;_;_
гастроном;3085;_;N.Masc.Inan;B1;Golosa, LM;1;гастроном;Acc.Sing;_;_;_;_
гастроном;3086;_;N.Masc.Inan;B1;Golosa, LM;2;гастрономе;Loc.Sing;_;_;_;_
гастроном;3087;_;N.Masc.Inan;B1;Golosa, LM;3;гастроному;Dat.Sing;_;_;_;_
генерал;3088;_;N.Masc.Anim;B1;LM;1;генерал;Nom.Sing;_;_;_;_
генерал;3089;_;N.Masc.Anim;B1;LM;2;генерала;Gen.Sing;_;_;_;_
генерал;3090;_;N.Masc.Anim;B1;LM;3;генералом;Ins.Sing;_;_;_;_
геология;3091;_;N.Fem.Inan;B1;LM;1;геологии;Gen.Sing;_;_;_;_
гимназия;3092;_;N.Fem.Inan;B1;LM;1;гимназия;Nom.Sing;_;_;_;_
гимназия;3093;_;N.Fem.Inan;B1;LM;2;гимназии;Loc.Sing;_;_;_;_
гимназия;3094;_;N.Fem.Inan;B1;LM;3;гимназию;Acc.Sing;_;_;_;_
картошка;3095;_;N.Fem.Inan;B1;MiP, LM;1;картошку;Acc.Sing;_;_;_;_
картошка;3096;_;N.Fem.Inan;B1;MiP, LM;2;картошки;Gen.Sing;_;_;_;_
картошка;3097;_;N.Fem.Inan;B1;MiP, LM;3;картошкой;Ins.Sing;_;_;_;_
потратить;3098;_;V;B1;MiP, LM;1;потратил;Masc.Sing.Past;_;_;_;_
потратить;3099;_;V;B1;MiP, LM;2;потратить;Inf;_;_;_;_
потратить;3100;_;V;B1;MiP, LM;3;потратили;Plur.Past;_;_;_;_
гимнастика;3101;_;N.Fem.Inan;B1;Golosa, LM;1;гимнастика;Nom.Sing;_;_;_;_
гимнастика;3102;_;N.Fem.Inan;B1;Golosa, LM;2;гимнастику;Acc.Sing;_;_;_;_
гимнастика;3103;_;N.Fem.Inan;B1;Golosa, LM;3;гимнастикой;Ins.Sing;_;_;_;_
глава;3104;_;N.Fem.Inan;B1;LM;1;главе;Loc.Sing;_;_;_;_
глава;3105;_;N.Fem.Inan;B1;LM;2;глава;Nom.Sing;_;_;_;_
глава;3106;_;N.Masc.Anim;B1;LM;3;главы;Gen.Sing;_;_;_;_
погулять;3107;_;V;B1;MiP, LM;1;погулять;Inf;_;_;_;_
погулять;3108;_;V;B1;MiP, LM;2;погуляем;Plur.1.Pres/Fut;_;_;_;_
погулять;3109;_;V;B1;MiP, LM;3;погуляли;Plur.Past;_;_;_;_
говядина;3110;_;N.Fem.Inan;B1;LM, Поехали;1;говядины;Gen.Sing;_;_;_;_
говядина;3111;_;N.Fem.Inan;B1;LM, Поехали;2;говядину;Acc.Sing;_;_;_;_
голодный;3112;_;A;B1;LM;1;голодных;Gen.Plur;_;_;_;_
голодный;3113;_;A;B1;LM;2;голодные;Nom.Plur;_;_;_;_
голодный;3114;_;A;B1;LM;3;голодными;Ins.Plur;_;_;_;_
гордиться;3115;_;V;B1;LM;1;горжусь;Sing.1.Pres/Fut;_;_;_;_
гордиться;3116;_;V;B1;LM;2;гордиться;Inf;_;_;_;_
гордиться;3117;_;V;B1;LM;3;гордятся;Plur.3.Pres/Fut;_;_;_;_
гордый;3118;_;A;B1;LM;1;гордый;Nom.Masc.Sing;_;_;_;_
